csv_upc,cat_id,category,description,images,manufacturer,name,weight,upc,sem3_id
0000000000047213988310,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000381371168710,21275,Bathing & Skin Care,duct Description The Healthy Essentials® All Bette... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/df4a16f4a6b3fe53e3db083442fd8821,0.jpg']",N\A,Johnson and Johnson Healthy Essentials All Better Baby Gift Set,997903.21,381371168712,768A2Sa2wimgac6Cqke6yM
0000000000075371080110,13157,Beauty,Creamy Baby Oil is a unique blend of lotion and oi... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b808fa3cb2eca828e7d11704deef8a38,0.jpg']",Naterra International Inc.,"Baby Magic Sweet Baby Rose Creamy Baby Oil, 9 fl oz",255145.708125,075371080111,3WA007yUdkAOIeug6sagCw
0000000000030400778520,17534,Health & Personal Care,An ideal balance of softness & strength. Angel Sof... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a3bf2904494180c9963a602795a0fc15,0.jpg']",Angel Soft,"Angel Soft Bath Tissue, 40 Double Rolls",5012195.69,030400778520,7951SwmmBckYsI86gOiiUS
0000000000022266147110,3702,Bedding,Your little one will adore this soft and warm blan... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b250c90c47cf0d13fd94eb0bb1f26106,0.jpg']",N\A,Garanimals Elephant Fleece Blanket,N\A,022266147114,1YGL1Bu7xYmg46miyga2qS
0000000000190795503470,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000190795502860,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000008901100241230,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000047213986900,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000047213987000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000047213924770,14656,Stationery & Party Supplies,"When it's bath time, the Gerber baby girl 4 piece ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c50d98781aae29009a17e2b809be058a,0.jpg']",N\A,Gerber Newborn Baby Girl Towel and Washcloths Bath Essentials 4-Piece Gift Set,N\A,047213924778,47w7w0a9dIGGGcqAYSKMM0
0000000000758834828970,20717,"Arts, Crafts & Sewing",Each Bright Pink with Holographic Sequin Tissue Pa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/02568eece3d0322b85b91cf3590ea817,0.jpg']","Seaman Paper Co. of Massachusetts, Inc.","Bright Pink with Holographic Sequin Tissue Paper, 10 pk",N\A,758834828979,7SzWxd5e1u4uokwY8UQGoa
0000000000075020018090,14292,Feeding,Soothie is a premium pacifier designed for newborn... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/d5c575cd3a2df5187ff5f136170f78ef,0.jpg']",Generic,"Avent Soothie Pacifiers, 2 count",N\A,075020018090,3nGGuJpMga4IAUKQySA4C2
0000000000763795938430,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000028400433930,11419,Sauces & Dips,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e8f49d35fa86f30786b3f278593da346,0.jpg']",Frito-Lay,Cheetos? Crunchy Flamin' Hot? 3.5 oz. Bag,99223.33,028400433938,0Y0SzbYfpramY4wEimIMKo
0000000000034000405510,8490,"Jams, Jellies & Spreads",Reese's Peanut Butter Cups:Perfect combination of ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/5f83e47dc40c5a428df4b70eab75cddc,0.jpg']",Generic,"Reese's Peanut Butter Cups, 0.55 oz, 12 ct",15592.24,034000405510,35kFXKJKlc2ccGYMw2yK8Y
0000000000034000088030,6741,Chocolate,Kit Kat Snack Size Wafer Bars feature the delectab... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/69c16fc832ba0281121f26f574d36d70,0.jpg']",Hershey's,"Kit Kat Snack Size Wafer Bars 0.48 oz, 12 ct",13607.77,034000088034,6a1qzOZu9gsA8Q4Ss6okwW
0000000000049000007640,494,Soda,"Introduced in 1961, Sprite Lemon-Lime Soda is the ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/3667faead6764c1e722aea7ca4bbf3ef,0.jpg']",Coca-Cola Usa,Sprite Lemon-Lime Soda 20 oz Plastic Bottle,566990.46,049000007640,3pfzkxW5bcyYQyEG44yC8G
0000000000016571910310,15216,Water,Flavor:Orange Mango. There&rsquo-s nothing better ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/0e9b8c225f57ad0f1c6d74df017c1720,0.jpg']",Sparkling ICE,"Sparkling Ice Orange Mango, 17 Ounce Bottles (12 Count)",925328.43,016571245740,5dY0AIDGtcYyqCsmSYsMGg
0000000000078742114330,9581,Beverages,Purified Drinking Water,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/28a309a5389d088d1f3f7de1b5c6d27e,0.jpg']","Wal-Mart Stores, Inc.",Great Value Purified Drinking Water 24 x 16.9 fl oz (406 fl oz),N\A,078742114330,0sd7kXj1zeqcmGSECEYm8S
0000000000010181041650,20854,Moisturizers,"Size:13.5 oz. With Vitamin ESoftens, Smoothes &- R... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/d7e4fb717ab39b4bb238a3bd2f96331e,0.jpg']",Palmer's,Palmer's Cocoa Butter Formula Lotion Fragrance Free 13.50 oz [13.5 oz],430912.75,010181041655,3grQVnITXk4oQS6SGuuUoc
0000000000010181041700,20854,Moisturizers,Palmer's cocoa butter formula moisturizing body oi... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/1ded16d0f4f2b2e014d4bb2eb557275a,0.jpg']","E.T. Browne Drug Co, Inc",Palmer's Cocoa Butter Formula Moisturizing Body Oil with Vitamin E -- 8.5 fl oz,244939.88,010181041709,51TnRnonPyQI8mEugwewuW
0000000000073149105280,23522,Storage & Organization,The 5.5 Gallon Open Wastebasket features a stylish... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/0baad5ade1e4c6f3ff0f9e231cc03623,0.jpg']",4sgm,Sterilite 5.5G White Rectangular Wastebasket,N\A,073149105288,3xpboavkgqWIOG8eYoamCM
0000000000073149108190,12908,Home & Kitchen,Size:2.6 Gallon | Color:Black. Sterilite Corp Step... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4dcf86da674c92f8dc2cee4f7d4de999,0.jpg']",Sterilite,"Sterilite, 2.6 Gallon / 9.8 Liter Ultra StepOn Wastebasket",1360777.11,073149108197,3ADgdKfnAGqkao6csYECGu
0000000000735732142060,1969,Fan Shop,This Mainstays Amelia 13-Piece Bath Set will make ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/771a0d82ab25c4c0ee1293a258d1e6a3,0.jpg']",Victoria Classics,"Mainstays Multi-Color Amelia 13-Piece Floral Shower Curtain Set, Hooks Included",N\A,735732142062,6tbFXaq6Nceem6Cog6OUYY
0000000000070992399820,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078652241170,25459,Uncategorized,These woven plastic storage bins are a stylish sol... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ff1bcb8f1ec64b72b193c655238f7c42,0.jpg']",Starplast USA,"Mainstays Decorative Basket, Small, Pack of 2",N\A,078652241171,5W19yjSBe4G4K4e6KCyEYY
0000000000040773078050,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000042694339400,12908,Home & Kitchen,This Mainstays Bath Rug is a beautifully crafted 1... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b1c4bdec2bbbd1c29a337ac6fde1f013,0.jpg']",Mohawk Home,"Mainstays True Colors Bath Collection, Contour",N\A,042694273230,0uvplI6swUa06cEcqsoaCW
0000000000086093372100,12908,Home & Kitchen,The Mohawk Grape Bunches Kitchen Slice Rug is made... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a1caa85e55d5c20b4dc6d9d588f76200,0.jpg']",Mohawk Home,Mainstays Nature Trends Grape Bunches Printed Kitchen Mat,N\A,086093372101,24YkdqVNAOCwmwSO2kogcq
0000000000887719050490,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000042694259070,12908,Home & Kitchen,"Plush and thick, the Mainstays Essential Bath Rug ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/0b6954cb77b456038d2dd0525f1ad60e,0.jpg']",N\A,Mainstays True Colors Bath Rug Collection,N\A,042694259074,1iRRP7f1qy22eamQuy26M0
0000000000042694354470,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000042694354450,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000042694297460,22336,Bathroom Accessories,Add a soft and functional piece to your bathroom w... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/56f4f6b73d0d6cac61be3d4fbdc035de,0.jpg']",Mohawk,"Mainstays Basic Bath Rug, Solid",N\A,042694297465,1MFFdbVBrA4GkKqiICaWgO
0000000000075353261670,9299,Storage & Organization,Size:20-Inch x 6-Feet -| - Color:Chocolate. The Du... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/799721324802b420da664808a57ecc05,0.jpg']",Duck,"Duck Brand 1142163 Select Grip Easy Liner Non-Adhesive Shelf Liner, 20-Inch x 6-Feet, Chocolate [Chocolate, 20-Inch x 6-Feet]",272155.42,075353261675,1MckL8KDcu2q20gEYqAYeo
0000000000073161024530,12908,Home & Kitchen,Mainstays Shower Curtain Rings are made of durable... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/406d41e7861926c6ced4f6bd37e5f4a2,0.jpg']",Maytex Mills Inc,Mainstays Easy Glide Plastic Shower Curtain Hooks Collection,N\A,073161024536,4TkMHlGGlku8WUwccCgAE2
0000000000081492306920,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000081492030090,19414,Styling Accessories,The Mainstays Hair Care Vanity Organizer is perfec... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ce40619347e456322c58f181326a183d,0.jpg']",INTERDESIGN,"Mainstays Hair Care Vanity Organizer, Clear",N\A,081492030096,6b2rTwnqZy0kYaWMmUcSSk
0000000000665538307770,4796,Skin Care,This Mainstays Soft Touch Lotion Pump will be a gr... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4aca913f3ac2dfe14a43625f84115c41,0.jpg']",N\A,Mainstays Soft Touch Lotion Pump,N\A,665538307771,6jN9av1eASkWkeyauAie8C
0000000000036326485930,19096,Lamps & Shades,The Mainstays Whooty Hoot Resin Lotion Dispenser i... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e0c662f6d1ce867cec0561be6f7b227e,0.jpg']",Saturday Knight LTD,Mainstays Whooty Hoot Decorative Bath Collection Lotion/Soap Pump,N\A,036326485931,2mIegz2jXE4gu8Yaq6q0IE
0000000000665538307720,4796,Skin Care,This Mainstays Soft Touch Lotion Pump will be a gr... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/7a9bf844e186f8054670d6ea7d2fdab9,0.jpg']",N\A,Mainstays Soft Touch Lotion Pump,N\A,665538307726,5Tx771SE1u00qiKa4mGeMM
0000000000665538307140,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000025700703290,4468,Household Supplies,Whether you've got a big double-decker sandwich or... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/76f38db87af5e83d1fe82608f12a9981,0.jpg']",S C JOHNSON HOME STORAGE INC,"Ziploc Sandwich Bags, 152 count",N\A,025700703297,4fnvdwaJyi64ASI6ac86YO
0000000000019200837220,6775,Bathroom Cleaners,Lysol Hygienic Automatic Toilet Bowl Cleaner hangs... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/83737d8a78cef03ccf6323a6c01cd8a5,0.jpg']",Lysol,"Lysol Toilet Bowl Cleaner, Automatic In-The-Bowl Disc, Cotton Lilac, 2-Count",204116.57,019200837224,2Qp9rT2YMCCO4QGWSqSygm
0000000000075182046170,25459,Uncategorized,Color:Red -| - Size:Large. Kitchen Basics,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/1ed7199b26e4ffa58542ef54768bfe05,0.jpg']",Schroeder & Tremayne,"Kitchen Basics Dish Drying Mat - Red - 16""x 18"" [Red, Large]",90.72,075182046177,2MJcemdfT2cwiwu8E08UwQ
0000000000887719051360,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000756809309970,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000046500716890,170,Solids & Liquids,An oasis of calm. A blissful retreat from everyday... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/8ef67a4ad00c00bef1da40cad9437bc9,0.jpg']",Glade,"Glade Solid Air Freshener, Clean Linen, 6-Ounce (Pack of 6)",263083.57,046500716898,6sbtTK00swUAUg06QGImcG
0000000000046500742420,17534,Health & Personal Care,Create an inviting space by adding your signature ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/db07ea784f096c1b0de4f2ea1787b064,0.jpg']",SC Johnson & Sons,"Glade Lavender & Peach Blossom Solid Air Freshener, 6 oz",170097.14,046500742422,1wLIZKpXJMsOG2wCwS6GiA
0000000000851893001320,13083,Cats,"Freshpet select adult chicken, vegetable & rice re... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a4c29b8e6ced7c903b7d9354e31e853f,0.jpg']",Generic,Freshpet Chicken Veg & Rice Fresh Dog Food 1 lb.,453592.37,851893001328,0g1SMUEAemmyCmCoMyKcOK
0000000000030000012000,17923,Oatmeal,Quaker Oats Quick 1 Minute Oatmeal 42 oz,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f44c1de573ea2de2b8d0d470ea412d80,0.jpg']",Quaker Oats,Quaker Oats 100% Whole Grain Quick 1 - Minute Net Wt 42oz. (2lb 10oz) 1.19kg,1360777.11,030000012000,5P8hXFMi4eQ0YqcoI06ec0
0000000000049000050140,494,Soda,Coca-Cola Zero Cola:Offers Coca-Cola taste with ze... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/1872d6c84d05b379496dba0c83825744,0.jpg']",Coca-Cola,Coca-Cola Zero 2L Plastic Bottle,N\A,049000050141,1Nt4FAdmCmyUawYawO6ssA
0000000000049000050110,494,Soda,"Diet Coke, 2 Liter Bottle","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/04a892d4b231c7f7d323e79ecb38a45f,0.jpg']",Diet Coke,Diet Coke 2 Liter (Pack of 4),9071847.40,049000050110,45yOe0CEyueEcA8SS2EUqo
0000000000072486002400,14392,Muffin Mixes,Jiffy Blueberry Muffin Mix 7 oz,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a86cab04adb0a05226896eef04f28480,0.jpg']",Jiffy,Jiffy Blueberry Muffin Mix 7 oz,243805.90,072486002403,1thDVYoQVA6SIMamukWmqU
0000000000078742236310,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000043000041980,12773,Italian,"Good season salad dressing and recipe mix,italian ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/96e45828fbfdea7c51643d5cee289b2c,0.jpg']",Kraft,Good Seasons Italian Dressing Mix - 4 Packets,22679.62,043000041987,0bNecf7GchiYwmk2wCYsU2
0000000000016000485440,17534,Health & Personal Care,Flavor:Lemon -| - Size:12 Count. Go ahead its 90 c... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f9916e38bed4de9ad0ce85a594485eb1,0.jpg']",General Mills,"Fiber One 90 Calorie Lemon Bars, 0.89 oz, 12 count",25231.08,016000485440,0F88XiXbbZACo8GY8iEWE6
0000000000078742059710,5597,Breakfast Foods,Great Value Chocolate Chunk:,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/7c69b8baffae5669377eb6dfc93d0e11,0.jpg']",WAL-MART STORES INC,"Great Value 90 Calorie Chewy Granola Bars, Chocolate Chunk, 24 Count",23813.60,078742059716,2r86zbcMxkSgKsWauEciuI
0000000000038000147100,7207,Dairy & Eggs,Our classic Pop-Tarts flavor. Sweet frosting decor... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/75ed10ff6c20356686a9dc9bde68c4ce,0.jpg']",Kellogg Company,Kellogg's Pop-Tarts DC Comics Printed Fun Toaster Pastries 16ct 1.83lb,830074.04,038000147104,2wYV4YMrlIks4Iw8WioOGa
0000000000016000420400,20107,Biscuit Mixes,Bisquick Original Pancake & Baking Mix 40 oz (Pack... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/191c9dd4f13f53c5b40f857547bfad52,0.jpg']",Bisquick,Bisquick Original Pancake & Baking Mix 40 oz (Pack of 15),18597287.17,016000420403,20Ph9QaNyGeW8UUGGwQmq0
0000000000047200152660,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000074641010320,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000077745233630,18203,Grocery & Gourmet Food,Buy DiscontinuedGHSRS VEG CHZ PRETZ at Walmart.com,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e91a338ca53656b8635b88fbb4f51a0f,0.jpg']",READY PAC PRODUCE INC.,***Discontinued***GHS***RS VEG CHZ PRETZ,N\A,077745233635,36em9kPFAuikCWCoiAecIA
0000000000077745245030,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000847081000470,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078742371170,2929,Cooking & Baking Supplies,Enhance the taste and sweetness of your dishes wit... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/8a0ff90642c4e5a0474bd405f7eda15d,0.jpg']","Wal-Mart Stores, Inc.","Great Value Pure Cane Sugar, 10 lb",4535923.70,078742371177,5OOHHy2taSsQMck20QgwA6
0000000000070404000100,17769,Olive Oils,Size:32 Ounces. Pompeian olive oil,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/143b98e92d046a9a907519f2b3dfc99b,0.jpg']",Pompeian,"POMPEIAN Extra Virgin Olive Oil, 32 oz [32 Ounces]",907184.74,070404000104,6xbRMEDuEKaiQSK88isSko
0000000000079400256000,2996,Hair Care,Formulated for Ultimate ShineColor Care System Inf... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ceebcaf6aa099bc1a888a783f36034dc,0.jpg']",N\A,Suave Professionals Moroccan Infusion Color Care Conditioner 12.6 oz (Pack of 2),357203.99,079400256003,0eyNB6A7wjASAUWEIYIogg
0000000000079400255990,2996,Hair Care,Its a lightweight miracle oil that absorbs instant... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/700651ab592c260001944dde25136701,0.jpg']",N\A,"Professionals Moroccan Infusion Color Care Shampoo, 12.6 fl oz (373 ml)",430912.7515,079400255990,7DJjUeqLgGMMEAI248KWqA
0000000000037000961360,20934,Deodorants & Antiperspirants,Who knew the wild scent of Wolfthorn Invisible Sol... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/484525799483bcbf073eea2a2515286c,0.jpg']",N\A,Spice Wolfthron Deodorant - 3.4 oz,96388.38,037000961369,7FFhMaI9PU8mqYwA8cgwco
0000000000079400446030,20934,Deodorants & Antiperspirants,Dove Men+Care Sensitive Shield is specifically des... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b65c9ff5a020738dd2750861cb11ae7c,0.jpg']",Unilever,Dove Men+Care Sensitive Shield Antiperspirant Deodorant 2.7 oz,76543.71,079400446039,1NDngcw9mesGu2086uWEcE
0000000000716281507790,934,Vehicles,"Digital Tire Pressure Gauge, Pressure Range 0 to 1... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/68fc7aa1e3ad48ab9319cc01f2088065,0.jpg']",N\A,"Digital Tire Pressure Gauge, 0-150 psiMax. Air Pressure 150 psiFeatures 12""",621421.55,716281507793,2nseNUeYDou4ASIsq4amS0
0000000000681131070250,4796,Skin Care,Equate Beauty Oil-Free Daily Face Wash:Two percent... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/076481524ccf7631efcc27c6909c9960,0.jpg']","Wal-Mart Stores, Inc.","Equate Beauty Daily Face Wash, 6.5 oz",184271.90,681131070256,4Yc6nIj0Nki82o0qyAMeU8
0000000000037000274010,23453,Shampoos,Style Name:Clinical Strength Dandruff and Seborrhe... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a60ae59c4303d5d7b0df59e8b8f5c029,0.jpg']",Head & Shoulders,Head & Shoulders Clinical Strength Anti-Dandruff Shampoo 13.5 Fl Oz (Pack of 2),485343.84,037000274018,5o47Sq4PbMS6yQS0sq6wuy
0000000000041100002220,13,Skin Protection,Size:8 Ounce (Pack of 2). Coppertone kids sunscree... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/71b7a75f94cf3b65e900395914b03666,0.jpg']",Coppertone,"Coppertone Kids Sunscreen Lotion, SPF 70+, 8-Ounce Bottles (Pack of 2)",303906.89,041100002228,0WMJUp86xwO0okoyoK60mu
0000000000017869807030,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000047677301230,6741,Chocolate,Enjoy the tasty combination of creamy vanilla ice ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/5ec61cb26f5ea472569803d2d0e8ccdf,0.jpg']",Mars Snackfood,"Twix Ice Cream Bars, 11.58 fl oz, 6 count",328287.48,047677301238,2rv3zys1yCKqu0s6q2WuY0
0000000000047677000510,13454,Coffee,Enjoy the great taste of Snickers in an ice cream ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/7c47ca40067b72e2c6637069174aeac3,0.jpg']",M & M Mars,"Snickers Ice Cream Bars, 6 count, 12.0 fl oz",N\A,047677000513,4HbawmoYm8yAqQeQ2ucUM8
0000000000022000017700,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000016500074120,3409,Vitamins & Multivitamins,Size:200. Doing it all is a little easier when you... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/65a85606ca466f1087c656512fd81cfa,0.jpg']",One-A-Day,"One-A-Day Women's Formula, 200 Tablets [200]",476271.99,016500074120,3yEaW51tAOAegWOGGE0ggc
0000000000014671427350,20653,Intimates,This is the FLEXEES BY MAIDENFORM Lose A Size Ultr... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a167f5e7759853728c5869b12bb33fca,0.jpg']",Flexees,"FLEXEES by Maidenform Ultra Firm Brief Shapewear, 83062",N\A,014671427356,28sHEnHZpM8qYugYwY4oGo
0000000000014614228940,11684,Bras,Secret Treasures ladies' satin and galloon lace li... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e6f091cdfa5a5214e36100adcab5f9a0,0.jpg']",Generic,Secret Treasures Underwire Bra with Lace,N\A,014614228941,421BH2KigiAwqAmS2e8eaA
0000000000014614229060,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000818821000750,2082,Deodorants,Instituto Espanol Roll on Deodorant,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/883849eb92ef2cb9c3d1a4797d8c63cf,0.jpg']",Institudo Espanol,MILK ROLL ON DEODORANT SOFT SKIN PROTECTS HYDRATE NOT IRRITANT INSTITUTO ESPANOL by Instituto Espanol,N\A,818821000754,1NVbFCF4PASmQWE4I2O4EU
0000000000086800438140,14395,Makeup,Color:85 / Honey. Neutrogena Nourishing Long Wear ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/730ee90d5bf5fe993550ffe516f23880,0.jpg']",N\A,"Neutrogena Nourishing Long Wear Liquid Makeup SPF 20, 85 Honey",113398.09,086800438144,3gHTgfrf9c6a4qA4840kUu
0000000000086800005970,8106,Foundation,"Color:Honey Beige-70. 2 ways in 1 to cover, treat ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e9f46ee91a3256cb38360bb6dca04c9c,0.jpg']",Neutrogena,"Neutrogena SkinClearing Mineral Powder, Honey Beige 70 [Honey Beige-70]",68038.86,086800005971,09nOAHl35Gq62M4CeCG8E0
0000000000309974372210,23834,Lipstick,Revlon Ultra HD Matte Lip Metallic 610 Gleam .2flo... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6941ae9bba7f5a92e438d632d8c29d74,0.jpg']",N\A,Revlon Ultra HD Metallic Matte Lip Color 610 Lip Gleam - 0.2 fl oz,N\A,309974372213,40PmGyMg6CgoiaM8gskOEY
0000000000887719050480,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000825063041500,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000825063041420,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000079100925010,6496,"Cookies, Biscuits & Snacks",Size:10-Pound | Style:Medium Dogs. Milk-Bone Origi... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/04af23c1174165bbfe846dba284bc76c,0.jpg']",Del Monte Foods (Pet),"Milk-Bone Original Dog Treats for Large Dogs, 24-Ounce [10-Pound, Medium Dogs]",4808079.12,079100925018,0VG8Uuo6s3ykS0miqwoGe6
0000000000040638437479,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000011179960330,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000006957680700920,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000087918301920,21364,Accessories,This Officially Licensed Collegiate Backsack by Th... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/30188cab1540c9425dbb8c5105dd8a76,0.jpg']",N\A,"NCAA Virginia Tech Hokies ""Keeper"" Backsack",N\A,087918301924,4lSQo8r6FME0esYWk2ygo4
0000000000086800872720,4796,Skin Care,Neutrogena Beach Defense Broad Spectrum Sunscreen ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/2f39794d484c6e26f793fbb6eba869df,0.jpg']",Generic,"Neutrogena Beach Defense Sunscreen Body Lotion Broad Spectrum Spf 70, 6.7 Oz.",189941.80,086800872726,5I4HCFJOpUUU6MO4Qmoou8
0000000000611269991000,9261,Stimulants,"Red Bull energy drink improves performance, especi... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/47acae6356232f30bbc0d2a2cfde7465,0.jpg']",Red Bull N.A. Inc.,30 Pack - Red Bull Energy Drink - 8.4oz.,238135.99,611269991000,5CCBDujW5QGa62UMgKuISS
